date,unit_id,unit_age_years,outdoor_temp_f,return_air_temp_f,supply_air_temp_f,delta_t_f,suction_pressure_psig,head_pressure_psig,compressor_amps,vibration_ips,filter_pressure_drop_inwc,runtime_hours,energy_kwh,failure_next_7_days
2026-02-27,RTU-10,7,80.2,73.4,56.8,16.6,111.2,347.5,12.6,0.278,0.6,11.0,59.8,0
2026-02-28,RTU-10,7,74.8,68.6,51.3,17.3,104.8,317.7,19.3,0.427,0.66,9.8,53.4,0
2026-03-01,RTU-10,7,77.8,72.6,54.1,18.5,108.4,380.8,18.6,0.391,0.74,7.7,42.9,0
2026-03-02,RTU-10,7,71.0,69.5,54.6,14.9,154.3,381.3,23.6,0.391,0.42,7.0,39.8,0
2026-03-03,RTU-10,7,85.1,72.6,58.9,13.7,165.0,365.2,19.2,0.334,0.57,11.2,67.8,0
2026-03-04,RTU-10,7,93.4,71.1,54.2,16.9,120.8,436.7,22.4,0.334,0.38,10.9,73.3,0
2026-03-05,RTU-10,7,78.2,73.1,56.8,16.2,117.9,359.2,14.5,0.237,0.49,10.2,54.8,0
2026-03-06,RTU-10,7,68.2,74.6,53.9,20.7,140.2,358.0,18.6,0.272,0.55,9.4,50.9,0
2026-03-07,RTU-10,7,84.6,75.5,54.9,20.6,147.8,373.7,22.3,0.297,0.83,11.1,68.7,0
2026-03-08,RTU-10,7,90.1,72.3,58.4,13.9,125.5,433.9,19.2,0.388,0.77,11.0,70.0,0
2026-03-09,RTU-10,7,93.8,70.9,55.9,15.0,116.5,399.4,19.7,0.357,0.63,4.6,30.1,0
2026-03-10,RTU-10,7,63.4,72.4,58.9,13.5,136.7,408.8,23.2,0.34,0.71,9.9,55.9,1
2026-03-11,RTU-10,7,70.3,74.7,55.0,19.7,127.2,405.4,20.4,0.206,0.88,11.6,63.6,0
2026-03-12,RTU-10,7,93.0,76.9,56.8,20.2,131.5,403.9,20.8,0.164,0.64,11.0,72.3,0
2026-03-13,RTU-10,7,80.1,71.0,49.6,21.5,137.8,360.0,19.8,0.305,0.66,7.0,40.3,0
2026-03-14,RTU-10,7,89.9,73.0,55.5,17.5,118.9,391.4,18.6,0.362,0.82,10.2,64.4,0
2026-03-15,RTU-10,7,76.4,72.9,54.3,18.6,131.7,397.9,18.5,0.25,0.55,10.2,56.2,0
2026-03-16,RTU-10,7,84.8,79.8,59.2,20.7,125.6,399.9,15.9,0.527,0.46,7.5,43.9,0
2026-03-17,RTU-10,7,55.7,71.2,53.5,17.7,118.5,322.3,18.0,0.343,0.37,10.1,54.4,0
2026-03-18,RTU-10,7,86.0,75.2,60.0,15.1,121.2,373.0,19.7,0.397,0.73,16.3,99.8,0
2026-03-19,RTU-10,7,74.2,73.6,58.6,15.0,151.1,296.1,18.4,0.275,1.08,12.0,65.0,1
2026-03-20,RTU-10,7,95.9,80.1,61.9,18.1,138.3,398.1,19.7,0.305,0.57,10.8,72.3,0
2026-03-21,RTU-10,7,82.4,77.8,67.8,10.0,131.4,389.9,22.3,0.32,0.63,9.8,59.3,1
2026-03-22,RTU-10,7,95.9,74.7,53.3,21.4,101.1,367.6,23.1,0.412,0.71,10.8,74.5,0
2026-03-23,RTU-10,7,67.4,77.9,62.0,15.9,126.2,333.6,21.3,0.282,0.55,7.6,42.4,0
2026-03-24,RTU-10,7,58.6,70.7,48.0,22.7,100.3,332.0,19.7,0.296,0.39,9.0,49.3,0
2026-03-25,RTU-10,7,66.1,78.9,61.2,17.6,139.2,,22.0,0.101,0.52,8.3,46.5,0
2026-03-26,RTU-10,7,71.1,77.7,61.4,16.3,119.0,324.5,18.7,0.226,0.72,13.1,70.7,0
2026-03-27,RTU-10,7,85.2,69.8,48.5,21.3,131.7,396.7,18.3,0.375,0.83,11.7,70.1,0
2026-03-28,RTU-10,7,102.0,76.9,59.2,17.7,134.2,345.5,20.9,0.266,0.48,12.3,88.2,0
2026-03-29,RTU-10,7,75.4,73.1,58.9,14.2,142.2,335.7,20.5,0.433,0.46,6.7,37.3,0
2026-03-30,RTU-10,7,65.6,76.3,59.4,17.0,115.7,356.0,19.6,0.481,0.45,14.6,79.8,0
2026-03-31,RTU-10,7,77.8,73.7,56.6,17.1,135.5,381.3,20.6,0.082,0.64,9.1,51.4,0
2026-04-01,RTU-10,7,85.8,71.7,54.9,16.8,118.4,414.8,20.4,0.463,0.73,13.7,84.1,0
2026-04-02,RTU-10,7,78.8,69.7,52.0,17.7,124.2,385.4,19.5,0.242,0.62,11.3,64.4,0
2026-04-03,RTU-10,7,54.9,75.4,56.8,18.6,140.6,,16.7,0.319,0.55,10.7,56.7,0
2026-04-04,RTU-10,7,77.0,69.4,53.1,16.3,111.4,368.1,18.1,0.414,0.86,7.8,43.1,0
2026-04-05,RTU-10,7,59.4,77.9,60.5,17.5,140.9,340.7,15.9,0.264,0.95,12.5,65.8,0
2026-04-06,RTU-10,7,78.0,72.7,56.4,16.3,125.9,340.3,16.6,0.342,0.78,9.4,51.8,0
2026-04-07,RTU-10,7,68.3,73.3,51.9,21.4,132.7,384.6,21.3,0.359,0.56,6.1,33.9,0
2026-04-08,RTU-10,7,71.4,75.8,55.3,20.5,,388.8,22.9,0.325,0.39,5.7,32.3,0
2026-04-09,RTU-10,7,71.4,75.1,61.7,13.4,107.7,360.7,19.4,0.352,0.9,7.6,41.3,0
2026-04-10,RTU-10,7,85.2,75.9,59.8,16.1,126.4,366.5,21.8,0.22,0.16,8.0,49.3,0
2026-04-11,RTU-10,7,83.6,77.1,58.5,18.5,118.6,285.9,19.3,0.407,0.54,10.4,61.9,0
2026-04-12,RTU-10,7,83.1,75.6,54.0,21.5,123.2,326.6,19.3,0.147,0.63,7.6,45.2,0
2026-04-13,RTU-10,7,98.1,75.0,60.1,15.0,122.5,342.8,19.5,0.301,0.67,11.3,77.5,0
2026-04-14,RTU-10,7,79.0,73.2,55.5,17.6,125.5,386.6,19.3,0.297,0.55,8.7,49.5,0
2026-04-15,RTU-10,7,73.7,71.7,55.0,16.7,120.4,351.3,19.5,0.347,0.35,13.7,74.5,0
2026-04-16,RTU-10,7,85.6,68.3,53.3,15.0,122.6,461.5,20.6,0.18,0.44,7.4,45.6,0
2026-04-17,RTU-10,7,81.0,73.7,58.0,15.6,111.9,371.2,21.1,0.392,0.65,6.7,39.5,0
2026-04-18,RTU-10,7,86.6,74.3,58.4,15.9,119.7,375.7,25.3,0.349,0.51,11.1,71.4,0
2026-04-19,RTU-10,7,72.1,73.0,53.3,19.7,120.5,369.1,22.0,0.279,0.54,14.0,78.1,0
2026-04-20,RTU-10,7,89.8,76.0,57.4,18.6,150.2,381.2,21.3,0.209,0.49,12.6,81.1,0
2026-04-21,RTU-10,7,93.3,73.0,63.2,9.8,116.4,369.4,22.2,0.357,0.38,5.3,35.6,1
2026-04-22,RTU-10,7,78.2,71.0,56.0,15.0,115.1,361.6,19.9,0.449,0.66,9.5,53.7,0
2026-04-23,RTU-10,7,81.2,71.6,56.2,15.4,117.2,314.2,19.8,0.212,0.61,6.4,37.4,0
2026-04-24,RTU-10,7,62.0,67.7,51.0,16.7,132.7,385.2,19.7,0.396,1.03,8.3,45.6,0
2026-04-25,RTU-10,7,71.7,73.0,57.9,15.1,130.4,318.7,19.1,0.392,0.52,5.7,30.8,0
2026-04-26,RTU-10,7,92.1,73.2,55.9,17.3,126.4,390.5,20.7,0.322,0.48,6.7,44.0,0
2026-04-27,RTU-10,7,70.7,72.4,52.8,19.6,,341.8,21.2,0.267,0.73,10.8,59.9,0
2026-04-28,RTU-10,7,70.8,75.4,55.0,20.3,136.6,377.2,17.3,0.521,,10.2,54.6,0
2026-04-29,RTU-10,7,83.2,73.7,56.4,17.2,141.0,341.4,18.9,0.138,0.87,7.3,43.0,0
2026-04-30,RTU-10,7,81.9,73.8,54.3,19.5,145.2,372.6,21.2,0.351,0.78,9.6,57.1,0
2026-01-01,RTU-11,5,65.2,72.8,52.6,20.2,107.7,366.0,17.1,0.228,0.27,11.4,61.9,0
2026-01-02,RTU-11,5,63.1,74.5,61.3,13.2,128.6,395.2,17.1,0.288,0.48,5.9,32.0,0
2026-01-03,RTU-11,5,47.3,77.7,59.2,18.4,122.1,289.3,20.5,0.222,0.32,6.4,36.0,0
2026-01-04,RTU-11,5,84.1,76.2,55.7,20.4,116.5,366.8,18.9,0.186,0.38,9.9,60.5,0
2026-01-05,RTU-11,5,77.3,73.9,58.3,15.6,150.5,368.1,18.2,0.327,0.43,9.2,51.7,0
2026-01-06,RTU-11,5,82.8,70.9,45.7,25.2,139.5,436.8,19.2,0.315,0.62,11.2,67.5,0
2026-01-07,RTU-11,5,87.1,75.7,59.4,16.4,130.5,425.3,19.1,0.357,0.48,8.4,52.9,0
2026-01-08,RTU-11,5,97.9,73.7,54.6,19.0,114.6,411.4,20.5,0.347,0.95,13.5,94.3,0
2026-01-09,RTU-11,5,61.3,74.6,56.6,18.0,111.4,326.4,17.2,0.402,0.43,4.4,24.1,0
2026-01-10,RTU-11,5,77.2,71.4,52.3,19.1,138.6,347.6,16.2,0.273,0.64,9.3,51.3,0
2026-01-11,RTU-11,5,83.8,74.1,57.2,16.9,116.3,363.7,18.4,0.266,0.43,9.2,55.6,0
2026-01-12,RTU-11,5,92.8,73.7,59.0,14.7,130.9,393.5,18.2,0.288,0.74,9.1,60.1,0
2026-01-13,RTU-11,5,62.5,74.1,56.7,17.4,136.3,384.7,23.4,0.367,0.7,10.3,59.6,0
2026-01-14,RTU-11,5,76.3,74.6,60.0,14.6,128.2,351.5,20.3,0.249,0.47,9.1,52.0,0
2026-01-15,RTU-11,5,83.7,77.3,56.4,20.9,106.4,340.3,19.7,0.325,0.96,8.7,52.9,0
2026-01-16,RTU-11,5,76.6,70.0,52.8,17.3,149.7,352.6,17.5,0.331,0.19,6.6,36.6,0
2026-01-17,RTU-11,5,87.9,77.4,58.2,19.2,142.3,327.6,19.0,0.369,0.31,8.4,52.9,0
2026-01-18,RTU-11,5,75.8,74.5,53.4,21.1,109.5,371.5,16.4,0.329,0.68,11.3,61.6,0
2026-01-19,RTU-11,5,68.6,74.2,55.9,18.3,148.2,390.6,18.1,0.341,0.73,8.3,45.4,0
2026-01-20,RTU-11,5,86.4,72.3,58.2,14.0,123.1,356.3,18.4,0.36,0.57,7.0,43.1,0
2026-01-21,RTU-11,5,97.5,73.7,55.0,18.6,124.9,430.5,22.2,0.242,0.61,16.5,116.6,1
2026-01-22,RTU-11,5,71.4,75.7,58.5,17.2,143.4,396.2,17.5,0.248,0.69,8.7,47.9,0
2026-01-23,RTU-11,5,54.7,74.6,54.8,19.8,135.9,428.7,17.7,0.244,0.55,6.8,37.1,0
2026-01-24,RTU-11,5,78.0,76.0,56.0,20.0,129.3,360.1,20.3,0.232,0.57,8.9,51.6,0
2026-01-25,RTU-11,5,77.1,72.4,57.4,15.0,122.5,380.8,15.6,0.255,,8.9,48.8,0
2026-01-26,RTU-11,5,79.8,74.8,56.3,18.5,114.1,370.9,20.0,0.369,0.89,13.8,81.3,0
2026-01-27,RTU-11,5,82.6,68.4,48.1,20.3,95.3,376.6,18.7,0.394,0.53,5.6,33.3,0
2026-01-28,RTU-11,5,75.6,70.3,58.4,11.8,124.7,311.0,19.7,0.262,0.73,11.7,65.7,0
2026-01-29,RTU-11,5,83.1,73.5,54.7,18.8,113.6,352.8,16.9,0.482,0.85,12.0,70.9,1
2026-01-30,RTU-11,5,92.6,70.2,53.7,16.4,132.0,375.0,14.6,0.355,0.31,9.6,61.2,0
2026-01-31,RTU-11,5,98.9,76.7,58.6,18.1,114.8,423.4,19.7,0.176,0.33,12.0,84.1,0
2026-02-01,RTU-11,5,103.7,71.6,53.6,18.0,111.6,489.8,17.7,0.255,0.45,10.0,71.8,0
2026-02-02,RTU-11,5,103.9,76.2,62.4,13.8,138.9,469.4,22.9,0.306,0.43,10.9,81.2,1
2026-02-03,RTU-11,5,74.3,74.5,57.1,17.4,133.5,385.0,19.2,0.33,0.81,8.0,44.3,0
2026-02-04,RTU-11,5,78.2,75.2,57.1,18.1,130.5,325.4,20.9,0.303,0.74,7.0,41.0,0
2026-02-05,RTU-11,5,86.2,77.8,60.5,17.3,119.0,355.1,17.3,0.255,0.2,11.4,69.7,0
2026-02-06,RTU-11,5,101.2,75.1,57.5,17.6,111.4,438.3,22.4,0.212,0.69,11.8,86.1,0
2026-02-07,RTU-11,5,92.3,73.9,51.8,22.1,110.8,393.2,19.9,0.247,,10.9,72.2,0
2026-02-08,RTU-11,5,86.1,73.2,52.5,20.7,138.1,367.8,21.9,0.394,0.78,12.2,77.6,0
2026-02-09,RTU-11,5,76.9,74.6,58.9,15.7,121.6,372.3,16.3,0.297,0.73,10.3,57.1,0
2026-02-10,RTU-11,5,67.7,77.7,62.5,15.3,139.2,338.3,21.8,0.338,0.5,7.4,42.3,0
2026-02-11,RTU-11,5,82.8,75.0,56.1,18.9,109.5,379.3,21.3,0.353,0.38,10.4,63.5,0
2026-02-12,RTU-11,5,83.1,71.8,52.3,19.5,104.6,336.6,22.5,0.352,0.67,11.3,69.9,0
2026-02-13,RTU-11,5,90.2,73.5,58.1,15.4,118.1,429.7,17.1,0.334,0.73,12.6,79.9,0
2026-02-14,RTU-11,5,83.9,73.0,55.4,17.6,139.0,396.0,17.1,0.317,0.73,9.1,54.4,0
2026-02-15,RTU-11,5,52.1,70.3,56.8,13.5,137.8,448.2,22.4,0.086,0.55,8.5,48.9,1
2026-02-16,RTU-11,5,60.3,73.5,58.8,14.7,100.3,338.7,19.6,0.286,0.79,10.1,56.2,0
2026-02-17,RTU-11,5,73.9,69.6,54.7,14.9,141.3,390.3,19.9,0.255,0.78,7.1,39.8,0
2026-02-18,RTU-11,5,66.0,68.5,53.5,15.0,122.2,343.9,17.3,0.458,0.83,8.8,48.0,1
2026-02-19,RTU-11,5,76.8,78.0,60.2,17.8,112.3,325.3,18.7,0.293,0.59,8.1,45.7,0
2026-02-20,RTU-11,5,106.1,75.7,59.9,15.8,127.1,445.1,15.6,0.219,0.57,9.6,69.7,1
2026-02-21,RTU-11,5,95.7,68.5,53.8,14.7,114.5,389.4,16.1,0.383,0.31,14.4,95.7,0
2026-02-22,RTU-11,5,88.5,77.2,60.4,16.8,118.7,362.1,18.6,0.276,0.53,8.1,51.3,0
2026-02-23,RTU-11,5,70.1,78.2,62.0,16.2,117.4,413.1,18.6,0.224,0.37,7.7,42.5,0
2026-02-24,RTU-11,5,84.5,77.4,60.0,17.4,120.2,361.0,20.1,0.257,0.51,6.0,37.0,0
2026-02-25,RTU-11,5,82.2,72.2,59.1,13.1,132.6,389.6,17.2,0.479,0.99,7.0,41.1,1
2026-02-26,RTU-11,5,68.4,71.9,52.0,20.0,127.0,368.3,23.4,0.245,0.49,9.6,55.6,0
2026-02-27,RTU-11,5,72.9,76.5,59.8,16.7,103.3,309.2,18.9,0.327,0.84,12.7,70.3,0
2026-02-28,RTU-11,5,67.3,74.1,53.2,20.9,140.0,324.9,20.4,0.227,0.43,8.7,48.8,0
2026-03-01,RTU-11,5,75.6,75.3,57.9,17.4,129.0,367.1,17.1,0.334,0.48,10.5,57.9,0
2026-03-02,RTU-11,5,88.3,76.8,56.4,20.3,120.1,413.9,18.7,0.29,0.68,9.2,58.4,0
2026-03-03,RTU-11,5,89.3,74.3,60.6,13.6,138.0,410.0,20.3,0.352,0.24,10.6,68.5,0
2026-03-04,RTU-11,5,99.6,75.9,60.5,15.3,121.7,464.1,19.4,0.337,0.64,11.4,80.1,0
2026-03-05,RTU-11,5,80.5,75.2,58.9,16.3,146.4,334.1,18.0,0.491,0.66,5.1,29.8,0
2026-03-06,RTU-11,5,80.1,74.6,59.1,15.6,147.4,375.0,20.4,0.371,0.74,6.8,40.3,0
2026-03-07,RTU-11,5,79.1,79.2,67.3,11.9,118.1,357.2,19.7,0.304,0.57,8.5,49.4,0
2026-03-08,RTU-11,5,80.9,78.5,56.4,22.1,128.7,344.5,18.8,0.19,0.78,10.8,63.4,0
2026-03-09,RTU-11,5,83.2,72.3,56.7,15.5,119.9,383.5,19.5,0.154,0.43,10.8,65.3,0
2026-03-10,RTU-11,5,77.6,74.1,57.4,16.7,120.2,367.1,20.6,0.269,0.41,10.5,60.8,0
2026-03-11,RTU-11,5,70.2,77.7,63.5,14.2,138.8,376.4,22.0,0.26,0.33,9.7,55.1,0
2026-03-12,RTU-11,5,94.8,71.7,52.8,18.9,120.3,447.9,20.9,0.237,0.48,8.9,61.1,0
2026-03-13,RTU-11,5,77.5,74.6,59.8,14.8,135.8,349.8,17.6,0.258,0.78,10.0,56.3,0
2026-03-14,RTU-11,5,81.3,74.3,54.2,20.1,103.5,349.0,20.6,0.308,0.37,7.1,42.5,0
2026-03-15,RTU-11,5,64.0,72.1,50.6,21.5,105.0,304.1,19.9,0.303,0.47,7.0,39.2,0
2026-03-16,RTU-11,5,65.2,74.5,53.9,20.6,147.9,350.6,16.7,0.326,0.56,9.2,50.1,0
2026-03-17,RTU-11,5,58.7,75.1,55.0,20.1,118.9,,18.4,0.37,0.84,9.2,50.9,0
2026-03-18,RTU-11,5,85.8,74.3,56.0,18.3,122.6,402.7,16.0,0.178,0.31,10.2,61.8,0
2026-03-19,RTU-11,5,94.2,71.1,55.7,15.4,139.7,,21.7,0.381,0.88,8.6,58.5,0
2026-03-20,RTU-11,5,63.3,74.3,56.4,17.9,126.4,389.2,15.1,0.284,,7.4,39.5,0
2026-03-21,RTU-11,5,80.3,74.2,51.2,22.9,136.4,369.9,20.9,0.354,0.93,12.0,71.4,0
2026-03-22,RTU-11,5,84.2,75.0,56.0,19.0,134.8,342.7,21.0,0.359,0.36,8.4,52.2,0
2026-03-23,RTU-11,5,91.4,77.8,61.0,16.8,130.8,394.6,17.9,0.406,0.54,9.0,58.3,0
2026-03-24,RTU-11,5,54.2,76.8,59.2,17.6,118.0,340.1,20.3,0.396,0.44,5.9,33.3,0
2026-03-25,RTU-11,5,76.1,69.6,56.0,13.6,134.8,369.6,20.5,0.209,0.53,10.3,58.5,0
2026-03-26,RTU-11,5,67.8,74.8,59.0,15.8,131.6,358.7,19.0,0.302,0.96,8.9,49.6,0
2026-03-27,RTU-11,5,89.4,73.4,59.7,13.7,118.4,381.5,19.6,0.399,0.5,12.0,77.3,0
2026-03-28,RTU-11,5,84.4,76.4,61.6,14.9,107.2,358.8,19.4,0.312,0.62,9.5,58.2,0
2026-03-29,RTU-11,5,59.9,71.4,53.6,17.8,111.7,373.3,23.1,0.237,0.35,8.7,50.2,0
2026-03-30,RTU-11,5,99.2,73.8,55.3,18.4,123.8,337.1,16.5,0.194,0.4,9.0,62.1,0
2026-03-31,RTU-11,5,91.2,72.0,57.3,14.8,129.6,353.6,17.1,0.167,0.81,7.8,50.2,1
2026-04-01,RTU-11,5,79.0,72.6,55.0,17.6,132.8,333.7,19.6,0.272,0.72,12.9,75.1,0
2026-04-02,RTU-11,5,69.3,76.8,57.8,19.0,130.5,439.0,16.9,0.352,0.58,8.3,45.2,0
2026-04-03,RTU-11,5,80.2,71.4,53.8,17.6,115.6,347.4,21.1,0.197,0.54,8.0,47.8,0
2026-04-04,RTU-11,5,71.9,70.1,48.0,22.1,125.2,313.5,21.7,0.329,0.88,12.4,70.4,0
2026-04-05,RTU-11,5,64.8,80.4,61.3,19.0,133.8,333.4,19.3,0.245,0.7,10.8,59.9,0
2026-04-06,RTU-11,5,80.2,73.9,53.0,20.9,114.7,410.0,18.2,0.296,0.41,11.5,66.7,0
2026-04-07,RTU-11,5,79.6,69.7,51.7,17.9,129.8,325.4,20.9,0.111,0.6,11.2,66.6,0
2026-04-08,RTU-11,5,76.4,73.8,56.0,17.8,135.8,364.5,21.0,0.302,0.43,7.5,43.0,0
2026-04-09,RTU-11,5,82.5,69.6,55.5,14.1,133.8,312.8,19.9,0.212,0.49,4.2,25.5,0
2026-04-10,RTU-11,5,76.1,70.1,52.4,17.7,131.7,383.8,19.5,0.316,0.43,7.6,43.1,0
2026-04-11,RTU-11,5,83.0,74.1,56.6,17.5,130.8,311.9,16.1,0.174,0.51,9.3,54.5,0
2026-04-12,RTU-11,5,51.0,77.0,58.7,18.3,100.8,378.2,20.0,0.268,0.62,9.2,51.6,0
2026-04-13,RTU-11,5,78.6,72.3,55.8,16.4,118.2,343.4,17.8,0.233,0.7,10.5,60.1,0
2026-04-14,RTU-11,5,80.2,70.6,53.2,17.4,114.0,400.2,19.2,0.413,0.85,10.8,63.5,0
2026-04-15,RTU-11,5,103.7,77.6,61.2,16.4,125.9,391.3,16.3,0.341,0.36,8.8,63.0,0
2026-04-16,RTU-11,5,71.4,73.8,62.3,11.5,114.2,305.3,20.9,0.2,0.51,11.3,63.7,1
2026-04-17,RTU-11,5,85.6,76.1,60.3,15.8,135.4,356.9,17.2,0.211,0.62,7.6,46.3,0
2026-04-18,RTU-11,5,82.5,69.5,53.5,16.0,110.2,412.8,18.6,0.319,0.52,8.9,53.2,0
2026-04-19,RTU-11,5,86.6,72.9,52.7,20.2,129.0,353.0,19.2,0.333,0.63,15.7,98.5,0
2026-04-20,RTU-11,5,86.0,74.1,59.3,14.8,130.4,355.0,24.5,0.255,0.69,16.1,104.1,0
2026-04-21,RTU-11,5,83.9,75.7,52.2,23.5,130.8,413.3,19.0,0.453,0.59,13.3,80.7,0
2026-04-22,RTU-11,5,88.7,77.7,60.2,17.6,142.3,390.6,18.9,0.321,0.62,10.8,68.7,0
2026-04-23,RTU-11,5,80.8,67.9,49.0,18.9,134.0,412.4,17.0,0.214,0.65,10.6,61.6,0
2026-04-24,RTU-11,5,63.7,73.1,58.0,15.1,112.7,355.8,16.2,0.178,0.58,8.0,43.5,0
2026-04-25,RTU-11,5,86.8,69.5,55.4,14.1,125.8,402.9,21.4,0.187,0.85,13.2,84.3,0
2026-04-26,RTU-11,5,87.3,70.1,50.4,19.7,131.4,331.1,18.0,0.35,0.62,9.1,56.7,0
2026-04-27,RTU-11,5,71.7,73.7,62.0,11.7,126.3,381.2,20.5,0.261,0.28,12.3,69.0,0
2026-04-28,RTU-11,5,71.3,75.5,58.8,16.8,141.6,352.1,22.0,0.312,0.61,7.5,42.6,0
2026-04-29,RTU-11,5,61.8,78.2,61.8,16.5,117.6,354.0,23.3,0.358,0.8,8.8,50.9,0
2026-04-30,RTU-11,5,68.1,76.8,57.6,19.2,137.7,294.4,21.7,0.348,0.39,7.2,40.8,0
2026-01-01,RTU-12,5,57.8,71.8,52.8,19.0,108.3,328.0,16.6,0.322,0.75,6.2,28.3,0
2026-01-02,RTU-12,5,101.9,73.8,58.6,15.2,129.6,374.9,17.8,0.214,0.6,12.6,78.7,0
2026-01-03,RTU-12,5,109.9,74.5,59.1,15.4,164.8,387.4,19.0,0.375,0.69,13.7,92.8,0
2026-01-04,RTU-12,5,78.3,75.3,56.0,19.3,151.2,369.5,21.5,0.101,0.95,11.0,55.1,0
2026-01-05,RTU-12,5,67.6,75.7,55.5,20.2,123.9,381.1,18.8,0.334,0.62,8.6,40.1,0
2026-01-06,RTU-12,5,74.3,71.9,53.8,18.1,117.4,325.2,18.0,0.278,0.5,9.9,46.2,0
2026-01-07,RTU-12,5,79.0,73.8,55.7,18.1,147.4,344.6,19.2,0.391,0.45,11.8,58.4,0
2026-01-08,RTU-12,5,75.2,76.3,59.3,17.0,146.9,362.8,19.4,0.248,0.53,7.1,33.6,0
2026-01-09,RTU-12,5,94.0,75.8,58.1,17.7,121.5,400.9,23.3,0.211,0.7,11.9,72.3,0
2026-01-10,RTU-12,5,68.2,76.3,61.9,14.4,138.3,339.2,20.5,0.377,0.83,11.1,53.1,0
2026-01-11,RTU-12,5,99.5,76.6,58.5,18.1,121.7,361.0,16.7,0.347,0.87,15.2,91.9,0
2026-01-12,RTU-12,5,72.5,72.4,54.7,17.7,116.6,381.4,22.2,0.336,0.57,9.2,44.5,0
2026-01-13,RTU-12,5,78.2,72.4,56.1,16.3,113.1,343.7,21.9,0.225,0.21,11.6,58.4,0
2026-01-14,RTU-12,5,63.9,79.3,63.9,15.4,132.6,357.2,20.2,0.254,0.78,7.8,37.3,0
2026-01-15,RTU-12,5,83.5,77.1,58.1,19.0,129.8,389.8,15.8,0.31,0.59,10.2,51.7,0
2026-01-16,RTU-12,5,69.6,78.8,61.3,17.5,109.0,436.1,18.0,0.212,0.41,9.5,44.0,0
2026-01-17,RTU-12,5,93.6,74.0,59.0,15.0,119.5,388.3,20.2,0.4,0.44,15.3,89.7,0
2026-01-18,RTU-12,5,74.3,72.9,56.6,16.3,139.1,376.5,17.4,0.254,0.69,9.8,45.5,0
2026-01-19,RTU-12,5,84.1,74.9,57.0,17.9,112.0,346.0,22.7,0.485,0.28,9.3,50.5,1
2026-01-20,RTU-12,5,81.5,72.6,52.8,19.8,121.5,407.9,25.2,0.312,0.46,14.6,78.8,0
2026-01-21,RTU-12,5,84.8,78.0,63.2,14.8,116.9,390.4,18.1,0.27,0.85,11.0,57.9,0
2026-01-22,RTU-12,5,63.9,77.1,59.1,18.0,135.5,341.9,20.2,0.169,0.71,9.9,47.3,0
2026-01-23,RTU-12,5,62.5,75.4,59.6,15.9,132.9,325.5,18.0,0.217,0.46,12.5,58.1,0
2026-01-24,RTU-12,5,79.1,67.0,50.3,16.6,120.5,361.8,19.8,0.313,0.63,11.2,55.9,0
2026-01-25,RTU-12,5,73.2,75.3,57.4,17.8,115.6,330.7,20.6,0.356,0.78,8.9,42.4,0
2026-01-26,RTU-12,5,55.5,72.2,54.9,17.3,126.8,379.4,21.6,0.389,0.84,9.9,47.7,0
2026-01-27,RTU-12,5,57.7,77.5,59.5,18.0,151.1,346.7,24.4,0.295,0.49,7.6,37.8,0
2026-01-28,RTU-12,5,85.9,72.6,55.2,17.5,98.5,368.4,23.0,0.33,0.44,7.1,39.2,0
2026-01-29,RTU-12,5,82.0,75.2,58.9,16.3,112.9,405.4,21.0,0.144,0.52,8.7,45.3,0
2026-01-30,RTU-12,5,76.0,73.4,55.5,17.9,122.8,357.1,19.0,0.217,0.38,7.8,37.1,0
2026-01-31,RTU-12,5,79.1,71.6,57.8,13.8,114.5,409.1,19.0,0.278,0.47,10.8,53.6,0
2026-02-01,RTU-12,5,76.5,71.4,52.9,18.5,128.2,316.7,22.0,0.244,0.16,7.5,37.1,0
2026-02-02,RTU-12,5,76.8,78.2,63.1,15.1,130.8,401.1,17.6,0.412,0.35,10.2,48.3,0
2026-02-03,RTU-12,5,65.1,71.6,55.5,16.1,114.5,317.9,18.0,0.291,0.59,10.6,49.3,0
2026-02-04,RTU-12,5,70.0,70.0,54.2,15.9,122.3,370.3,19.8,0.197,0.65,8.2,38.8,0
2026-02-05,RTU-12,5,95.3,73.7,53.7,20.0,123.0,358.6,17.6,0.358,0.29,8.0,46.7,0
2026-02-06,RTU-12,5,67.5,75.1,58.5,16.6,127.8,316.5,21.1,0.312,0.78,7.2,34.4,0
2026-02-07,RTU-12,5,83.4,75.1,53.2,21.8,105.4,372.9,18.9,0.257,0.9,11.8,61.4,0
2026-02-08,RTU-12,5,88.2,76.5,59.0,17.5,122.4,322.7,18.8,0.24,0.89,8.2,44.8,0
2026-02-09,RTU-12,5,70.8,70.6,49.2,21.4,140.1,357.7,24.1,0.294,0.76,7.5,37.3,0
2026-02-10,RTU-12,5,71.1,74.9,60.6,14.3,128.5,399.9,18.0,0.278,0.39,9.4,43.8,0
2026-02-11,RTU-12,5,73.1,73.2,56.9,16.3,123.9,300.2,14.7,0.184,0.7,12.6,56.7,0
2026-02-12,RTU-12,5,88.4,73.5,59.9,13.6,129.1,328.6,18.7,0.312,0.49,7.1,39.1,0
2026-02-13,RTU-12,5,97.9,70.0,50.8,19.2,136.4,385.3,23.1,0.236,0.64,10.6,66.6,0
2026-02-14,RTU-12,5,96.2,79.7,59.4,20.3,132.0,364.3,17.3,0.318,0.64,7.1,41.6,0
